x,y,elevation_m
101,59,93.05
102,59,95.82
103,59,95.63
104,59,95.45
105,59,136.87
106,59,136.52
107,59,136.15
108,59,135.78
109,59,135.41
110,59,115.89
111,59,115.71
112,59,115.57
113,59,115.47
114,59,115.42
115,59,162.78
116,59,162.27
117,59,161.81
118,59,161.39
119,59,161.04
120,59,130.04
121,59,130.26
122,59,130.55
123,59,130.91
124,59,131.34
125,59,88.22
126,59,88.11
127,59,103.89
128,59,105.0
129,59,106.15
130,59,117.52
131,59,118.52
132,59,119.5
133,59,120.46
134,59,121.37
135,59,137.06
136,59,137.62
137,59,138.1
138,59,138.49
139,59,138.77
140,59,151.47
141,59,151.35
142,59,151.11
143,59,150.74
144,59,150.24
145,59,143.73
146,59,143.05
147,59,142.24
148,59,141.31
149,59,140.27
150,59,88.02
151,59,87.97
152,59,137.71
153,59,136.35
154,59,134.94
155,59,142.11
156,59,140.61
157,59,139.11
158,59,137.63
159,59,136.18
160,59,101.3
161,59,100.09
162,59,98.93
163,59,97.83
164,59,96.79
165,59,105.07
166,59,104.15
167,59,103.31
168,59,102.55
169,59,101.87
170,59,110.4
171,59,109.86
172,59,109.4
173,59,109.0
174,59,108.67
175,59,89.26
176,59,89.43
177,59,117.11
178,59,117.0
179,59,116.94
180,59,123.95
181,59,123.96
182,59,124.01
183,59,124.08
184,59,124.19
185,59,90.24
186,59,90.39
187,59,90.57
188,59,90.75
189,59,90.95
190,59,120.19
191,59,120.4
192,59,120.62
193,59,120.85
194,59,121.08
195,59,106.31
196,59,106.55
197,59,106.79
198,59,107.04
199,59,107.29
0,60,94.99
1,60,95.25
2,60,131.61
3,60,131.86
4,60,132.12
5,60,108.36
6,60,108.61
7,60,108.86
8,60,109.1
9,60,109.35
10,60,95.58
11,60,95.81
12,60,96.05
13,60,96.28
14,60,96.51
15,60,132.84
16,60,133.07
17,60,133.31
18,60,133.54
19,60,133.77
20,60,121.94
21,60,122.16
22,60,122.38
23,60,122.59
24,60,122.8
25,60,98.77
26,60,98.95
27,60,99.12
28,60,99.28
29,60,99.44
30,60,140.32
31,60,140.56
32,60,140.8
33,60,141.04
34,60,141.29
35,60,116.76
36,60,116.93
37,60,117.1
38,60,117.26
39,60,117.43
40,60,100.72
41,60,100.79
42,60,100.86
43,60,100.91
44,60,100.97
45,60,131.48
46,60,131.75
47,60,132.03
48,60,132.32
49,60,132.63
50,60,101.43
51,60,101.43
52,60,108.07
53,60,108.13
54,60,108.19
55,60,114.27
56,60,114.4
57,60,114.54
58,60,114.69
59,60,114.83
60,60,125.3
61,60,125.61
62,60,125.93
63,60,126.26
64,60,126.6
65,60,154.86
66,60,155.69
67,60,156.54
68,60,157.41
69,60,158.3
70,60,147.07
71,60,147.79
72,60,148.51
73,60,149.25
74,60,149.99
75,60,101.04
76,60,100.9
77,60,147.12
78,60,147.78
79,60,148.43
80,60,99.2
81,60,99.11
82,60,99.03
83,60,98.94
84,60,98.85
85,60,159.59
86,60,160.18
87,60,160.74
88,60,161.24
89,60,161.7
90,60,98.21
91,60,98.08
92,60,97.94
93,60,97.8
94,60,97.64
95,60,97.48
96,60,97.31
97,60,97.13
98,60,96.94
99,60,96.75
100,60,95.95
101,60,95.7
102,60,152.06
103,60,151.72
104,60,151.35
105,60,165.28
106,60,164.77
107,60,164.23
108,60,163.65
109,60,163.06
110,60,112.95
111,60,112.8
112,60,112.69
113,60,112.62
114,60,112.6
115,60,131.42
116,60,131.29
117,60,131.22
118,60,131.22
119,60,131.29
120,60,163.02
121,60,162.77
122,60,162.58
123,60,162.47
124,60,162.44
125,60,88.49
126,60,88.37
127,60,112.5
128,60,113.55
129,60,114.62
130,60,123.17
131,60,124.14
132,60,125.1
133,60,126.04
134,60,126.93
135,60,156.59
136,60,156.89
137,60,157.12
138,60,157.26
139,60,157.3
140,60,117.84
141,60,118.22
142,60,118.44
143,60,118.5
144,60,118.41
145,60,149.05
146,60,148.28
147,60,147.39
148,60,146.37
149,60,145.23
150,60,87.42
151,60,87.37
152,60,129.12
153,60,127.76
154,60,126.35
155,60,108.7
156,60,107.34
157,60,105.97
158,60,104.61
159,60,103.26
160,60,132.37
161,60,130.95
162,60,129.6
163,60,128.32
164,60,127.11
165,60,96.15
166,60,95.2
167,60,94.33
168,60,93.55
169,60,92.84
170,60,124.75
171,60,124.14
172,60,123.62
173,60,123.17
174,60,122.8
175,60,88.43
176,60,88.6
177,60,103.95
178,60,103.83
179,60,103.77
180,60,128.86
181,60,128.86
182,60,128.89
183,60,128.96
184,60,129.05
185,60,90.08
186,60,90.23
187,60,90.4
188,60,90.58
189,60,90.78
190,60,111.0
191,60,111.22
192,60,111.44
193,60,111.66
194,60,111.9
195,60,131.14
196,60,131.38
197,60,131.62
198,60,131.87
199,60,132.12
0,61,94.81
1,61,95.07
2,61,131.43
3,61,131.69
4,61,131.94
5,61,108.18
6,61,108.43
7,61,108.68
8,61,108.93
9,61,109.17
10,61,95.4
11,61,95.64
12,61,95.87
13,61,96.11
14,61,96.34
15,61,132.66
16,61,132.9
17,61,133.14
18,61,133.37
19,61,133.61
20,61,121.77
21,61,121.99
22,61,122.21
23,61,122.43
24,61,122.64
25,61,98.59
26,61,98.77
27,61,98.94
28,61,99.1
29,61,99.26
30,61,140.2
31,61,140.44
32,61,140.68
33,61,140.93
34,61,141.19
35,61,116.62
36,61,116.79
37,61,116.96
38,61,117.13
39,61,117.3
40,61,100.54
41,61,100.61
42,61,100.68
43,61,100.74
44,61,100.79
45,61,131.47
46,61,131.76
47,61,132.06
48,61,132.37
49,61,132.69
50,61,101.26
51,61,101.26
52,61,107.96
53,61,108.03
54,61,108.1
55,61,114.25
56,61,114.4
57,61,114.55
58,61,114.71
59,61,114.87
60,61,125.51
61,61,125.85
62,61,126.21
63,61,126.57
64,61,126.95
65,61,155.77
66,61,156.67
67,61,157.59
68,61,158.54
69,61,159.5
70,61,148.07
71,61,148.86
72,61,149.65
73,61,150.46
74,61,151.27
75,61,100.93
76,61,100.79
77,61,148.48
78,61,149.2
79,61,149.93
80,61,99.28
81,61,99.22
82,61,99.16
83,61,99.09
84,61,99.02
85,61,161.75
86,61,162.41
87,61,163.03
88,61,163.6
89,61,164.12
90,61,98.52
91,61,98.41
92,61,98.29
93,61,98.16
94,61,98.02
95,61,97.87
96,61,97.71
97,61,97.54
98,61,97.36
99,61,97.17
100,61,95.9
101,61,95.64
102,61,154.44
103,61,154.1
104,61,153.7
105,61,168.11
106,61,167.57
107,61,166.99
108,61,166.38
109,61,165.75
110,61,113.94
111,61,113.77
112,61,113.64
113,61,113.56
114,61,113.53
115,61,132.94
116,61,132.79
117,61,132.7
118,61,132.68
119,61,132.73
120,61,165.38
121,61,165.09
122,61,164.87
123,61,164.73
124,61,164.67
125,61,88.36
126,61,88.25
127,61,113.44
128,61,114.53
129,61,115.65
130,61,124.42
131,61,125.43
132,61,126.43
133,61,127.4
134,61,128.33
135,61,158.55
136,61,158.86
137,61,159.08
138,61,159.22
139,61,159.25
140,61,119.21
141,61,119.6
142,61,119.83
143,61,119.9
144,61,119.81
145,61,150.77
146,61,149.96
147,61,149.01
148,61,147.94
149,61,146.75
150,61,87.32
151,61,87.26
152,61,130.34
153,61,128.92
154,61,127.44
155,61,109.63
156,61,108.21
157,61,106.77
158,61,105.34
159,61,103.92
160,61,133.06
161,61,131.57
162,61,130.15
163,61,128.8
164,61,127.53
165,61,96.45
166,61,95.45
167,61,94.54
168,61,93.71
169,61,92.96
170,61,124.86
171,61,124.22
172,61,123.66
173,61,123.19
174,61,122.79
175,61,88.26
176,61,88.42
177,61,103.86
178,61,103.74
179,61,103.66
180,61,128.74
181,61,128.73
182,61,128.76
183,61,128.82
184,61,128.9
185,61,89.92
186,61,90.07
187,61,90.23
188,61,90.41
189,61,90.61
190,61,110.83
191,61,111.04
192,61,111.26
193,61,111.49
194,61,111.72
195,61,130.97
196,61,131.21
197,61,131.45
198,61,131.69
199,61,131.94
0,62,94.64
1,62,94.89
2,62,131.26
3,62,131.51
4,62,131.77
5,62,108.0
6,62,108.25
7,62,108.5
8,62,108.75
9,62,109.0
10,62,95.22
11,62,95.46
12,62,95.7
13,62,95.93
14,62,96.16
15,62,132.49
16,62,132.73
17,62,132.97
18,62,133.21
19,62,133.44
20,62,121.6
21,62,121.83
22,62,122.04
23,62,122.26
24,62,122.48
25,62,98.42
26,62,98.59
27,62,98.76
28,62,98.92
29,62,99.08
30,62,140.07
31,62,140.32
32,62,140.57
33,62,140.83
34,62,141.09
35,62,116.48
36,62,116.65
37,62,116.83
38,62,117.01
39,62,117.18
40,62,100.36
41,62,100.44
42,62,100.5
43,62,100.56
44,62,100.61
45,62,131.47
46,62,131.77
47,62,132.09
48,62,132.42
49,62,132.76
50,62,101.08
51,62,101.08
52,62,107.86
53,62,107.93
54,62,108.01
55,62,114.24
56,62,114.41
57,62,114.58
58,62,114.75
59,62,114.93
60,62,125.75
61,62,126.12
62,62,126.51
63,62,126.9
64,62,127.32
65,62,156.74
66,62,157.71
67,62,158.7
68,62,159.73
69,62,160.78
70,62,149.14
71,62,149.99
72,62,150.86
73,62,151.74
74,62,152.63
75,62,100.83
76,62,100.69
77,62,149.92
78,62,150.72
79,62,151.52
80,62,99.41
81,62,99.37
82,62,99.33
83,62,99.3
84,62,99.26
85,62,164.04
86,62,164.78
87,62,165.47
88,62,166.11
89,62,166.69
90,62,98.9
91,62,98.81
92,62,98.72
93,62,98.6
94,62,98.48
95,62,98.34
96,62,98.19
97,62,98.03
98,62,97.86
99,62,97.68
100,62,95.86
101,62,95.61
102,62,156.99
103,62,156.63
104,62,156.22
105,62,171.12
106,62,170.55
107,62,169.93
108,62,169.28
109,62,168.6
110,62,115.01
111,62,114.82
112,62,114.67
113,62,114.57
114,62,114.52
115,62,134.54
116,62,134.36
117,62,134.25
118,62,134.2
119,62,134.24
120,62,167.83
121,62,167.49
122,62,167.23
123,62,167.05
124,62,166.95
125,62,88.23
126,62,88.12
127,62,114.35
128,62,115.48
129,62,116.64
130,62,125.62
131,62,126.66
132,62,127.7
133,62,128.7
134,62,129.66
135,62,160.47
136,62,160.76
137,62,160.98
138,62,161.11
139,62,161.12
140,62,120.48
141,62,120.89
142,62,121.13
143,62,121.2
144,62,121.1
145,62,152.4
146,62,151.55
147,62,150.55
148,62,149.42
149,62,148.17
150,62,87.21
151,62,87.16
152,62,131.49
153,62,130.0
154,62,128.45
155,62,110.49
156,62,109.0
157,62,107.5
158,62,106.01
159,62,104.53
160,62,133.71
161,62,132.15
162,62,130.66
163,62,129.24
164,62,127.91
165,62,96.71
166,62,95.67
167,62,94.71
168,62,93.84
169,62,93.06
170,62,124.96
171,62,124.28
172,62,123.7
173,62,123.19
174,62,122.77
175,62,88.09
176,62,88.25
177,62,103.78
178,62,103.63
179,62,103.54
180,62,128.63
181,62,128.61
182,62,128.62
183,62,128.67
184,62,128.76
185,62,89.76
186,62,89.91
187,62,90.07
188,62,90.25
189,62,90.44
190,62,110.67
191,62,110.87
192,62,111.09
193,62,111.32
194,62,111.55
195,62,130.79
196,62,131.03
197,62,131.27
198,62,131.52
199,62,131.76
0,63,94.46
1,63,94.72
2,63,131.08
3,63,131.34
4,63,131.59
5,63,107.83
6,63,108.08
7,63,108.33
8,63,108.58
9,63,108.82
10,63,95.05
11,63,95.29
12,63,95.52
13,63,95.75
14,63,95.98
15,63,132.33
16,63,132.57
17,63,132.81
18,63,133.04
19,63,133.28
20,63,121.44
21,63,121.66
22,63,121.88
23,63,122.1
24,63,122.32
25,63,98.24
26,63,98.42
27,63,98.59
28,63,98.75
29,63,98.91
30,63,139.95
31,63,140.21
32,63,140.46
33,63,140.73
34,63,141.0
35,63,116.34
36,63,116.52
37,63,116.7
38,63,116.88
39,63,117.07
40,63,100.19
41,63,100.26
42,63,100.33
43,63,100.39
44,63,100.44
45,63,131.48
46,63,131.8
47,63,132.13
48,63,132.48
49,63,132.85
50,63,100.91
51,63,100.91
52,63,107.76
53,63,107.84
54,63,107.93
55,63,114.24
56,63,114.42
57,63,114.61
58,63,114.8
59,63,115.0
60,63,126.01
61,63,126.41
62,63,126.83
63,63,127.26
64,63,127.71
65,63,157.75
66,63,158.8
67,63,159.87
68,63,160.98
69,63,162.11
70,63,150.26
71,63,151.19
72,63,152.13
73,63,153.09
74,63,154.06
75,63,100.73
76,63,100.6
77,63,151.45
78,63,152.33
79,63,153.21
80,63,99.58
81,63,99.57
82,63,99.56
83,63,99.56
84,63,99.54
85,63,166.47
86,63,167.29
87,63,168.06
88,63,168.77
89,63,169.43
90,63,99.37
91,63,99.3
92,63,99.23
93,63,99.14
94,63,99.03
95,63,98.91
96,63,98.77
97,63,98.62
98,63,98.46
99,63,98.28
100,63,95.83
101,63,95.58
102,63,159.71
103,63,159.33
104,63,158.9
105,63,174.31
106,63,173.7
107,63,173.04
108,63,172.34
109,63,171.61
110,63,116.17
111,63,115.96
112,63,115.78
113,63,115.66
114,63,115.59
115,63,136.23
116,63,136.02
117,63,135.87
118,63,135.79
119,63,135.8
120,63,170.35
121,63,169.96
122,63,169.64
123,63,169.42
124,63,169.27
125,63,88.11
126,63,88.0
127,63,115.23
128,63,116.38
129,63,117.57
130,63,126.77
131,63,127.84
132,63,128.89
133,63,129.93
134,63,130.91
135,63,162.31
136,63,162.6
137,63,162.8
138,63,162.91
139,63,162.91
140,63,121.63
141,63,122.05
142,63,122.3
143,63,122.37
144,63,122.27
145,63,153.92
146,63,153.02
147,63,151.97
148,63,150.79
149,63,149.49
150,63,87.11
151,63,87.05
152,63,132.53
153,63,130.98
154,63,129.37
155,63,111.26
156,63,109.71
157,63,108.16
158,63,106.6
159,63,105.07
160,63,134.3
161,63,132.67
162,63,131.12
163,63,129.64
164,63,128.26
165,63,96.94
166,63,95.86
167,63,94.86
168,63,93.95
169,63,93.14
170,63,125.05
171,63,124.34
172,63,123.72
173,63,123.19
174,63,122.74
175,63,87.92
176,63,88.08
177,63,103.69
178,63,103.53
179,63,103.43
180,63,128.51
181,63,128.48
182,63,128.49
183,63,128.53
184,63,128.61
185,63,89.6
186,63,89.74
187,63,89.9
188,63,90.08
189,63,90.27
190,63,110.5
191,63,110.71
192,63,110.92
193,63,111.15
194,63,111.38
195,63,130.62
196,63,130.86
197,63,131.1
198,63,131.34
199,63,131.59
0,64,94.29
1,64,94.54
2,64,130.91
3,64,131.17
4,64,131.42
5,64,107.66
6,64,107.91
7,64,108.16
8,64,108.41
9,64,108.65
10,64,94.87
11,64,95.11
12,64,95.35
13,64,95.58
14,64,95.81
15,64,132.16
16,64,132.4
17,64,132.64
18,64,132.88
19,64,133.12
20,64,121.28
21,64,121.5
22,64,121.72
23,64,121.94
24,64,122.16
25,64,98.07
26,64,98.24
27,64,98.41
28,64,98.58
29,64,98.73
30,64,139.84
31,64,140.1
32,64,140.36
33,64,140.64
34,64,140.92
35,64,116.21
36,64,116.39
37,64,116.58
38,64,116.77
39,64,116.95
40,64,100.02
41,64,100.09
42,64,100.16
43,64,100.22
44,64,100.27
45,64,131.49
46,64,131.83
47,64,132.19
48,64,132.56
49,64,132.95
50,64,100.74
51,64,100.74
52,64,107.67
53,64,107.76
54,64,107.85
55,64,114.25
56,64,114.45
57,64,114.65
58,64,114.86
59,64,115.08
60,64,126.28
61,64,126.72
62,64,127.18
63,64,127.65
64,64,128.14
65,64,158.82
66,64,159.94
67,64,161.1
68,64,162.29
69,64,163.52
70,64,151.44
71,64,152.45
72,64,153.47
73,64,154.52
74,64,155.57
75,64,100.64
76,64,100.51
77,64,153.07
78,64,154.04
79,64,155.0
80,64,99.8
81,64,99.82
82,64,99.85
83,64,99.88
84,64,99.9
85,64,169.04
86,64,169.95
87,64,170.8
88,64,171.59
89,64,172.32
90,64,99.92
91,64,99.88
92,64,99.83
93,64,99.76
94,64,99.68
95,64,99.58
96,64,99.46
97,64,99.32
98,64,99.16
99,64,98.99
100,64,95.81
101,64,95.56
102,64,162.6
103,64,162.2
104,64,161.75
105,64,177.69
106,64,177.03
107,64,176.33
108,64,175.57
109,64,174.79
110,64,117.43
111,64,117.19
112,64,116.98
113,64,116.83
114,64,116.73
115,64,138.01
116,64,137.75
117,64,137.55
118,64,137.44
119,64,137.41
120,64,172.96
121,64,172.5
122,64,172.12
123,64,171.83
124,64,171.62
125,64,87.99
126,64,87.88
127,64,116.05
128,64,117.23
129,64,118.45
130,64,127.85
131,64,128.93
132,64,130.01
133,64,131.06
134,64,132.07
135,64,164.07
136,64,164.34
137,64,164.52
138,64,164.61
139,64,164.58
140,64,122.63
141,64,123.07
142,64,123.33
143,64,123.4
144,64,123.29
145,64,155.3
146,64,154.36
147,64,153.27
148,64,152.04
149,64,150.68
150,64,86.99
151,64,86.93
152,64,133.46
153,64,131.85
154,64,130.18
155,64,111.92
156,64,110.33
157,64,108.72
158,64,107.12
159,64,105.53
160,64,134.82
161,64,133.14
162,64,131.52
163,64,130.0
164,64,128.56
165,64,97.13
166,64,96.01
167,64,94.97
168,64,94.03
169,64,93.19
170,64,125.11
171,64,124.37
172,64,123.73
173,64,123.17
174,64,122.7
175,64,87.75
176,64,87.92
177,64,103.59
178,64,103.42
179,64,103.31
180,64,128.39
181,64,128.35
182,64,128.35
183,64,128.39
184,64,128.46
185,64,89.45
186,64,89.58
187,64,89.74
188,64,89.92
189,64,90.1
190,64,110.33
191,64,110.54
192,64,110.75
193,64,110.98
194,64,111.21
195,64,130.45
196,64,130.69
197,64,130.93
198,64,131.17
199,64,131.42
0,65,93.02
1,65,93.27
2,65,108.73
3,65,108.99
4,65,109.24
5,65,114.5
6,65,114.75
7,65,115.0
8,65,115.25
9,65,115.5
10,65,102.72
11,65,102.96
12,65,103.2
13,65,103.44
14,65,103.67
15,65,132.0
16,65,132.24
17,65,132.48
18,65,132.72
19,65,132.96
20,65,103.99
21,65,104.2
22,65,104.41
23,65,104.61
24,65,104.8
25,65,99.57
26,65,99.75
27,65,131.83
28,65,132.06
29,65,132.3
30,65,115.12
31,65,115.31
32,65,115.51
33,65,115.7
34,65,115.89
35,65,106.68
36,65,106.83
37,65,106.97
38,65,107.11
39,65,107.24
40,65,99.85
41,65,99.92
42,65,99.99
43,65,100.05
44,65,100.1
45,65,131.52
46,65,131.88
47,65,132.25
48,65,132.65
49,65,133.06
50,65,100.88
51,65,100.88
52,65,113.68
53,65,113.87
54,65,114.07
55,65,143.65
56,65,144.36
57,65,145.09
58,65,145.86
59,65,146.67
60,65,136.35
61,65,137.01
62,65,137.69
63,65,138.41
64,65,139.15
65,65,115.29
66,65,115.58
67,65,115.88
68,65,116.19
69,65,116.52
70,65,166.33
71,65,167.7
72,65,169.1
73,65,170.52
74,65,171.96
75,65,101.5
76,65,101.39
77,65,174.36
78,65,175.79
79,65,177.2
80,65,178.6
81,65,179.98
82,65,181.33
83,65,182.64
84,65,183.92
85,65,100.38
86,65,100.44
87,65,100.49
88,65,100.52
89,65,100.55
90,65,185.57
91,65,186.31
92,65,186.97
93,65,187.53
94,65,187.98
95,65,115.02
96,65,114.97
97,65,114.89
98,65,114.78
99,65,114.63
100,65,94.2
101,65,93.95
102,65,133.68
103,65,133.36
104,65,133.0
105,65,176.39
106,65,175.72
107,65,174.99
108,65,174.22
109,65,173.41
110,65,149.19
111,65,148.59
112,65,148.01
113,65,147.46
114,65,146.94
115,65,148.67
116,65,148.23
117,65,147.85
118,65,147.55
119,65,147.33
120,65,153.3
121,65,153.15
122,65,153.09
123,65,153.13
124,65,153.26
125,65,89.16
126,65,89.02
127,65,141.71
128,65,142.4
129,65,143.13
130,65,140.56
131,65,141.41
132,65,142.26
133,65,143.09
134,65,143.88
135,65,118.97
136,65,120.13
137,65,121.18
138,65,122.1
139,65,122.88
140,65,123.49
141,65,123.93
142,65,124.19
143,65,124.27
144,65,124.16
145,65,123.86
146,65,123.37
147,65,122.71
148,65,121.87
149,65,120.88
150,65,88.17
151,65,88.09
152,65,159.43
153,65,157.51
154,65,155.54
155,65,151.32
156,65,149.34
157,65,147.37
158,65,145.42
159,65,143.52
160,65,110.72
161,65,109.13
162,65,107.61
163,65,106.16
164,65,104.79
165,65,115.99
166,65,114.75
167,65,113.62
168,65,112.59
169,65,111.66
170,65,112.88
171,65,112.15
172,65,111.5
173,65,110.95
174,65,110.49
175,65,86.88
176,65,87.04
177,65,89.35
178,65,89.19
179,65,89.08
180,65,89.03
181,65,89.01
182,65,89.03
183,65,89.09
184,65,89.18
185,65,113.36
186,65,113.49
187,65,113.64
188,65,113.8
189,65,113.98
190,65,90.14
191,65,90.35
192,65,90.57
193,65,90.79
194,65,91.02
195,65,114.28
196,65,114.51
197,65,114.76
198,65,115.0
199,65,115.25
0,66,92.86
1,66,93.11
2,66,108.57
3,66,108.82
4,66,109.07
5,66,114.33
6,66,114.58
7,66,114.83
8,66,115.08
9,66,115.33
10,66,102.55
11,66,102.79
12,66,103.03
13,66,103.27
14,66,103.5
15,66,131.84
16,66,132.08
17,66,132.33
18,66,132.57
19,66,132.81
20,66,103.83
21,66,104.04
22,66,104.25
23,66,104.45
24,66,104.64
25,66,99.41
26,66,99.59
27,66,131.69
28,66,131.94
29,66,132.18
30,66,114.98
31,66,115.17
32,66,115.37
33,66,115.56
34,66,115.76
35,66,106.53
36,66,106.68
37,66,106.82
38,66,106.96
39,66,107.1
40,66,99.68
41,66,99.76
42,66,99.82
43,66,99.88
44,66,99.94
45,66,131.56
46,66,131.93
47,66,132.33
48,66,132.74
49,66,133.18
50,66,100.72
51,66,100.72
52,66,113.67
53,66,113.87
54,66,114.08
55,66,144.06
56,66,144.81
57,66,145.59
58,66,146.41
59,66,147.27
60,66,136.83
61,66,137.53
62,66,138.27
63,66,139.04
64,66,139.84
65,66,115.53
66,66,115.85
67,66,116.19
68,66,116.54
69,66,116.9
70,66,167.96
71,66,169.44
72,66,170.94
73,66,172.47
74,66,174.02
75,66,101.44
76,66,101.35
77,66,176.73
78,66,178.27
79,66,179.8
80,66,181.32
81,66,182.81
82,66,184.28
83,66,185.72
84,66,187.11
85,66,100.93
86,66,101.03
87,66,101.12
88,66,101.19
89,66,101.26
90,66,189.21
91,66,190.03
92,66,190.76
93,66,191.38
94,66,191.89
95,66,116.42
96,66,116.4
97,66,116.34
98,66,116.23
99,66,116.09
100,66,94.15
101,66,93.9
102,66,135.82
103,66,135.48
104,66,135.1
105,66,179.98
106,66,179.26
107,66,178.48
108,66,177.64
109,66,176.77
110,66,151.69
111,66,151.03
112,66,150.38
113,66,149.76
114,66,149.18
115,66,150.91
116,66,150.4
117,66,149.95
118,66,149.59
119,66,149.3
120,66,155.38
121,66,155.17
122,66,155.05
123,66,155.02
124,66,155.09
125,66,89.07
126,66,88.93
127,66,143.07
128,66,143.73
129,66,144.44
130,66,141.76
131,66,142.59
132,66,143.43
133,66,144.25
134,66,145.02
135,66,119.59
136,66,120.77
137,66,121.84
138,66,122.77
139,66,123.56
140,66,124.18
141,66,124.63
142,66,124.89
143,66,124.97
144,66,124.85
145,66,124.54
146,66,124.04
147,66,123.36
148,66,122.51
149,66,121.49
150,66,88.06
151,66,87.97
152,66,160.28
153,66,158.29
154,66,156.27
155,66,151.98
156,66,149.94
157,66,147.91
158,66,145.92
159,66,143.96
160,66,110.99
161,66,109.37
162,66,107.81
163,66,106.32
164,66,104.92
165,66,116.12
166,66,114.85
167,66,113.69
168,66,112.64
169,66,111.68
170,66,112.88
171,66,112.12
172,66,111.46
173,66,110.9
174,66,110.41
175,66,86.72
176,66,86.88
177,66,89.23
178,66,89.07
179,66,88.95
180,66,88.89
181,66,88.87
182,66,88.89
183,66,88.94
184,66,89.02
185,66,113.21
186,66,113.34
187,66,113.48
188,66,113.64
189,66,113.82
190,66,89.98
191,66,90.18
192,66,90.4
193,66,90.63
194,66,90.86
195,66,114.11
196,66,114.35
197,66,114.59
198,66,114.83
199,66,115.08
0,67,92.69
1,67,92.94
2,67,108.4
3,67,108.66
4,67,108.91
5,67,114.17
6,67,114.42
7,67,114.67
8,67,114.92
9,67,115.17
10,67,102.39
11,67,102.63
12,67,102.87
13,67,103.11
14,67,103.34
15,67,131.69
16,67,131.93
17,67,132.17
18,67,132.42
19,67,132.66
20,67,103.67
21,67,103.88
22,67,104.09
23,67,104.29
24,67,104.48
25,67,99.25
26,67,99.42
27,67,131.56
28,67,131.81
29,67,132.06
30,67,114.84
31,67,115.04
32,67,115.24
33,67,115.44
34,67,115.63
35,67,106.39
36,67,106.54
37,67,106.68
38,67,106.83
39,67,106.97
40,67,99.52
41,67,99.6
42,67,99.66
43,67,99.72
44,67,99.77
45,67,131.6
46,67,132.0
47,67,132.41
48,67,132.85
49,67,133.31
50,67,100.56
51,67,100.56
52,67,113.66
53,67,113.88
54,67,114.11
55,67,144.49
56,67,145.28
57,67,146.12
58,67,146.99
59,67,147.91
60,67,137.33
61,67,138.09
62,67,138.88
63,67,139.71
64,67,140.57
65,67,115.8
66,67,116.15
67,67,116.52
68,67,116.91
69,67,117.32
70,67,169.66
71,67,171.25
72,67,172.87
73,67,174.51
74,67,176.18
75,67,101.4
76,67,101.31
77,67,179.19
78,67,180.86
79,67,182.52
80,67,184.16
81,67,185.78
82,67,187.38
83,67,188.93
84,67,190.45
85,67,101.56
86,67,101.7
87,67,101.84
88,67,101.97
89,67,102.08
90,67,193.03
91,67,193.94
92,67,194.74
93,67,195.43
94,67,196.01
95,67,117.97
96,67,117.97
97,67,117.93
98,67,117.84
99,67,117.7
100,67,94.11
101,67,93.86
102,67,138.12
103,67,137.77
104,67,137.36
105,67,183.76
106,67,182.99
107,67,182.15
108,67,181.25
109,67,180.3
110,67,154.33
111,67,153.6
112,67,152.88
113,67,152.18
114,67,151.52
115,67,153.25
116,67,152.66
117,67,152.13
118,67,151.68
119,67,151.32
120,67,157.52
121,67,157.22
122,67,157.02
123,67,156.93
124,67,156.93
125,67,88.99
126,67,88.85
127,67,144.38
128,67,145.0
129,67,145.67
130,67,142.88
131,67,143.68
132,67,144.49
133,67,145.29
134,67,146.04
135,67,120.06
136,67,121.25
137,67,122.33
138,67,123.27
139,67,124.06
140,67,124.69
141,67,125.14
142,67,125.4
143,67,125.48
144,67,125.36
145,67,125.04
146,67,124.53
147,67,123.84
148,67,122.97
149,67,121.94
150,67,87.94
151,67,87.86
152,67,160.98
153,67,158.94
154,67,156.86
155,67,152.51
156,67,150.42
157,67,148.35
158,67,146.3
159,67,144.3
160,67,111.17
161,67,109.52
162,67,107.93
163,67,106.42
164,67,105.0
165,67,116.2
166,67,114.91
167,67,113.72
168,67,112.64
169,67,111.67
170,67,112.85
171,67,112.08
172,67,111.4
173,67,110.82
174,67,110.33
175,67,86.56
176,67,86.72
177,67,89.11
178,67,88.93
179,67,88.81
180,67,88.75
181,67,88.72
182,67,88.74
183,67,88.79
184,67,88.87
185,67,113.06
186,67,113.18
187,67,113.33
188,67,113.49
189,67,113.66
190,67,89.82
191,67,90.02
192,67,90.24
193,67,90.47
194,67,90.7
195,67,113.95
196,67,114.19
197,67,114.43
198,67,114.67
199,67,114.92
0,68,92.53
1,68,92.78
2,68,108.24
3,68,108.5
4,68,108.75
5,68,114.01
6,68,114.26
7,68,114.51
8,68,114.76
9,68,115.01
10,68,102.23
11,68,102.47
12,68,102.71
13,68,102.95
14,68,103.18
15,68,131.53
16,68,131.78
17,68,132.02
18,68,132.27
19,68,132.51
20,68,103.51
21,68,103.72
22,68,103.93
23,68,104.13
24,68,104.33
25,68,99.09
26,68,99.27
27,68,131.44
28,68,131.69
29,68,131.95
30,68,114.7
31,68,114.9
32,68,115.11
33,68,115.31
34,68,115.51
35,68,106.25
36,68,106.4
37,68,106.55
38,68,106.69
39,68,106.84
40,68,99.36
41,68,99.44
42,68,99.5
43,68,99.56
44,68,99.62
45,68,131.65
46,68,132.07
47,68,132.51
48,68,132.97
