x,y,elevation_m
235,91,145.8
236,91,133.03
237,91,120.65
238,91,108.7
239,91,97.25
240,91,86.35
241,91,76.04
242,91,66.35
243,91,57.31
244,91,48.93
245,91,41.21
246,91,34.13
247,91,27.68
248,91,21.81
249,91,16.46
250,91,11.59
251,91,7.13
252,91,2.99
253,91,0.0
254,91,0.0
255,91,0.0
256,91,0.0
257,91,0.0
258,91,0.0
259,91,0.0
260,91,0.0
261,91,0.0
262,91,0.0
263,91,0.0
264,91,0.0
265,91,0.0
266,91,0.0
267,91,0.0
268,91,0.0
269,91,0.0
270,91,0.0
271,91,0.0
272,91,0.0
273,91,0.0
274,91,0.0
275,91,0.0
276,91,0.0
277,91,0.0
278,91,0.0
279,91,0.0
280,91,0.0
281,91,0.0
282,91,0.0
283,91,0.0
284,91,0.0
285,91,0.0
286,91,0.0
287,91,0.0
288,91,0.0
289,91,0.0
290,91,0.0
291,91,0.0
292,91,0.0
293,91,0.0
294,91,0.0
295,91,0.0
296,91,0.0
297,91,0.0
298,91,0.0
299,91,0.0
300,91,0.0
301,91,0.0
302,91,0.0
303,91,0.0
304,91,0.0
305,91,0.0
306,91,0.0
307,91,0.0
308,91,0.0
309,91,0.0
310,91,0.0
311,91,0.0
312,91,0.0
313,91,0.0
314,91,0.0
315,91,0.0
316,91,0.0
317,91,0.0
318,91,0.0
319,91,0.0
320,91,0.0
321,91,0.0
322,91,0.0
323,91,0.0
324,91,0.0
325,91,0.0
326,91,0.0
327,91,0.0
328,91,0.0
329,91,0.0
330,91,0.0
331,91,0.0
332,91,0.0
333,91,0.0
334,91,0.0
335,91,0.0
336,91,0.0
337,91,0.0
338,91,0.0
339,91,0.0
340,91,0.0
341,91,0.0
342,91,0.0
343,91,0.0
344,91,0.0
345,91,0.0
346,91,0.0
347,91,0.0
348,91,0.0
349,91,0.0
350,91,0.0
351,91,0.0
352,91,0.0
353,91,0.0
354,91,0.0
355,91,0.0
356,91,0.0
357,91,0.0
358,91,0.0
359,91,0.0
360,91,0.0
361,91,0.0
362,91,0.0
363,91,0.0
364,91,0.0
365,91,0.0
366,91,0.0
367,91,0.0
368,91,0.0
369,91,0.0
370,91,0.0
371,91,0.0
372,91,0.0
373,91,0.0
374,91,0.0
375,91,0.0
376,91,0.0
377,91,0.0
378,91,0.0
379,91,0.0
380,91,0.0
381,91,0.0
382,91,0.0
383,91,0.0
384,91,0.0
385,91,0.0
386,91,0.0
387,91,0.0
388,91,0.0
389,91,0.0
390,91,0.0
391,91,0.0
392,91,0.0
393,91,0.0
394,91,0.0
395,91,0.0
396,91,0.0
397,91,0.0
398,91,0.0
399,91,0.0
0,92,249.3
1,92,264.5
2,92,281.87
3,92,301.41
4,92,323.03
5,92,346.48
6,92,371.42
7,92,397.35
8,92,423.7
9,92,449.84
10,92,475.13
11,92,498.98
12,92,520.87
13,92,540.41
14,92,557.36
15,92,571.61
16,92,583.23
17,92,592.39
18,92,599.38
19,92,604.54
20,92,608.27
21,92,610.99
22,92,613.07
23,92,614.9
24,92,616.8
25,92,619.04
26,92,621.86
27,92,625.43
28,92,629.9
29,92,635.35
30,92,641.87
31,92,649.48
32,92,658.22
33,92,668.08
34,92,679.07
35,92,691.18
36,92,704.39
37,92,718.7
38,92,734.08
39,92,750.52
40,92,768.02
41,92,786.57
42,92,806.14
43,92,826.73
44,92,848.33
45,92,870.92
46,92,894.47
47,92,918.96
48,92,944.32
49,92,970.51
50,92,997.45
51,92,1025.03
52,92,1053.15
53,92,1081.65
54,92,1110.38
55,92,1139.15
56,92,1167.76
57,92,1195.99
58,92,1223.63
59,92,1250.47
60,92,1276.3
61,92,1300.95
62,92,1324.27
63,92,1346.16
64,92,1366.57
65,92,1385.49
66,92,1402.97
67,92,1419.1
68,92,1434.05
69,92,1447.97
70,92,1461.07
71,92,1473.57
72,92,1485.7
73,92,1497.65
74,92,1509.63
75,92,1521.8
76,92,1534.3
77,92,1547.24
78,92,1560.68
79,92,1574.68
80,92,1589.23
81,92,1604.32
82,92,1619.91
83,92,1635.95
84,92,1652.38
85,92,1669.1
86,92,1686.04
87,92,1703.12
88,92,1720.25
89,92,1737.35
90,92,1754.36
91,92,1771.21
92,92,1787.85
93,92,1804.24
94,92,1820.35
95,92,1836.16
96,92,1851.68
97,92,1866.91
98,92,1881.89
99,92,1896.65
100,92,1911.25
101,92,1925.75
102,92,1940.23
103,92,1954.77
104,92,1969.46
105,92,1984.39
106,92,1999.65
107,92,2015.31
108,92,2031.44
109,92,2048.08
110,92,2065.24
111,92,2082.89
112,92,2100.92
113,92,2119.19
114,92,2137.47
115,92,2155.43
116,92,2172.67
117,92,2188.7
118,92,2202.96
119,92,2214.81
120,92,2223.62
121,92,2228.75
122,92,2229.66
123,92,2225.88
124,92,2217.14
125,92,2203.34
126,92,2184.62
127,92,2161.33
128,92,2134.02
129,92,2103.39
130,92,2070.26
131,92,2035.47
132,92,1999.84
133,92,1964.11
134,92,1928.9
135,92,1894.65
136,92,1861.69
137,92,1830.16
138,92,1800.11
139,92,1771.48
140,92,1744.14
141,92,1717.92
142,92,1692.66
143,92,1668.18
144,92,1644.31
145,92,1620.93
146,92,1597.91
147,92,1575.17
148,92,1552.65
149,92,1530.28
150,92,1508.04
151,92,1485.9
152,92,1463.85
153,92,1441.87
154,92,1419.96
155,92,1398.12
156,92,1376.35
157,92,1354.64
158,92,1333.0
159,92,1311.43
160,92,1289.93
161,92,1268.5
162,92,1247.14
163,92,1225.85
164,92,1204.64
165,92,1183.5
166,92,1162.44
167,92,1141.46
168,92,1120.56
169,92,1099.74
170,92,1079.01
171,92,1058.38
172,92,1037.85
173,92,1017.42
174,92,997.11
175,92,976.92
176,92,956.85
177,92,936.93
178,92,917.15
179,92,897.53
180,92,878.08
181,92,858.8
182,92,839.71
183,92,820.81
184,92,802.12
185,92,783.64
186,92,765.39
187,92,747.37
188,92,729.58
189,92,712.05
190,92,694.77
191,92,677.76
192,92,661.02
193,92,644.57
194,92,628.41
195,92,612.57
196,92,597.05
197,92,581.86
198,92,567.03
199,92,552.58
200,92,538.53
201,92,524.89
202,92,511.68
203,92,498.94
204,92,486.66
205,92,474.88
206,92,463.58
207,92,452.77
208,92,442.43
209,92,432.53
210,92,423.05
211,92,413.92
212,92,405.08
213,92,396.45
214,92,387.95
215,92,379.49
216,92,370.97
217,92,362.29
218,92,353.36
219,92,344.11
220,92,334.47
221,92,324.39
222,92,313.82
223,92,302.77
224,92,291.23
225,92,279.24
226,92,266.83
227,92,254.06
228,92,241.01
229,92,227.75
230,92,214.36
231,92,200.92
232,92,187.52
233,92,174.23
234,92,161.12
235,92,148.26
236,92,135.7
237,92,123.51
238,92,111.72
239,92,100.39
240,92,89.55
241,92,79.25
242,92,69.51
243,92,60.37
244,92,51.84
245,92,43.93
246,92,36.63
247,92,29.93
248,92,23.79
249,92,18.18
250,92,13.04
251,92,8.3
252,92,3.9
253,92,0.0
254,92,0.0
255,92,0.0
256,92,0.0
257,92,0.0
258,92,0.0
259,92,0.0
260,92,0.0
261,92,0.0
262,92,0.0
263,92,0.0
264,92,0.0
265,92,0.0
266,92,0.0
267,92,0.0
268,92,0.0
269,92,0.0
270,92,0.0
271,92,0.0
272,92,0.0
273,92,0.0
274,92,0.0
275,92,0.0
276,92,0.0
277,92,0.0
278,92,0.0
279,92,0.0
280,92,0.0
281,92,0.0
282,92,0.0
283,92,0.0
284,92,0.0
285,92,0.0
286,92,0.0
287,92,0.0
288,92,0.0
289,92,0.0
290,92,0.0
291,92,0.0
292,92,0.0
293,92,0.0
294,92,0.0
295,92,0.0
296,92,0.0
297,92,0.0
298,92,0.0
299,92,0.0
300,92,0.0
301,92,0.0
302,92,0.0
303,92,0.0
304,92,0.0
305,92,0.0
306,92,0.0
307,92,0.0
308,92,0.0
309,92,0.0
310,92,0.0
311,92,0.0
312,92,0.0
313,92,0.0
314,92,0.0
315,92,0.0
316,92,0.0
317,92,0.0
318,92,0.0
319,92,0.0
320,92,0.0
321,92,0.0
322,92,0.0
323,92,0.0
324,92,0.0
325,92,0.0
326,92,0.0
327,92,0.0
328,92,0.0
329,92,0.0
330,92,0.0
331,92,0.0
332,92,0.0
333,92,0.0
334,92,0.0
335,92,0.0
336,92,0.0
337,92,0.0
338,92,0.0
339,92,0.0
340,92,0.0
341,92,0.0
342,92,0.0
343,92,0.0
344,92,0.0
345,92,0.0
346,92,0.0
347,92,0.0
348,92,0.0
349,92,0.0
350,92,0.0
351,92,0.0
352,92,0.0
353,92,0.0
354,92,0.0
355,92,0.0
356,92,0.0
357,92,0.0
358,92,0.0
359,92,0.0
360,92,0.0
361,92,0.0
362,92,0.0
363,92,0.0
364,92,0.0
365,92,0.0
366,92,0.0
367,92,0.0
368,92,0.0
369,92,0.0
370,92,0.0
371,92,0.0
372,92,0.0
373,92,0.0
374,92,0.0
375,92,0.0
376,92,0.0
377,92,0.0
378,92,0.0
379,92,0.0
380,92,0.0
381,92,0.0
382,92,0.0
383,92,0.0
384,92,0.0
385,92,0.0
386,92,0.0
387,92,0.0
388,92,0.0
389,92,0.0
390,92,0.0
391,92,0.0
392,92,0.0
393,92,0.0
394,92,0.0
395,92,0.0
396,92,0.0
397,92,0.0
398,92,0.0
399,92,0.0
0,93,246.62
1,93,260.9
2,93,277.29
3,93,295.85
4,93,316.54
5,93,339.19
6,93,363.5
7,93,389.07
8,93,415.37
9,93,441.8
10,93,467.75
11,93,492.6
12,93,515.82
13,93,536.96
14,93,555.71
15,93,571.91
16,93,585.52
17,93,596.67
18,93,605.57
19,93,612.52
20,93,617.88
21,93,622.04
22,93,625.39
23,93,628.3
24,93,631.09
25,93,634.07
26,93,637.47
27,93,641.51
28,93,646.34
29,93,652.08
30,93,658.81
31,93,666.6
32,93,675.47
33,93,685.46
34,93,696.55
35,93,708.77
36,93,722.09
37,93,736.51
38,93,752.01
39,93,768.59
40,93,786.23
41,93,804.92
42,93,824.64
43,93,845.38
44,93,867.12
45,93,889.83
46,93,913.47
47,93,938.01
48,93,963.39
49,93,989.53
50,93,1016.35
51,93,1043.73
52,93,1071.53
53,93,1099.62
54,93,1127.8
55,93,1155.9
56,93,1183.7
57,93,1210.99
58,93,1237.57
59,93,1263.23
60,93,1287.79
61,93,1311.08
62,93,1333.01
63,93,1353.48
64,93,1372.48
65,93,1390.04
66,93,1406.24
67,93,1421.2
68,93,1435.08
69,93,1448.07
70,93,1460.4
71,93,1472.27
72,93,1483.9
73,93,1495.49
74,93,1507.22
75,93,1519.24
76,93,1531.67
77,93,1544.58
78,93,1558.04
79,93,1572.07
80,93,1586.65
81,93,1601.76
82,93,1617.35
83,93,1633.36
84,93,1649.72
85,93,1666.34
86,93,1683.16
87,93,1700.08
88,93,1717.03
89,93,1733.94
90,93,1750.75
91,93,1767.4
92,93,1783.84
93,93,1800.04
94,93,1815.98
95,93,1831.64
96,93,1847.03
97,93,1862.17
98,93,1877.07
99,93,1891.79
100,93,1906.38
101,93,1920.89
102,93,1935.4
103,93,1950.0
104,93,1964.76
105,93,1979.78
106,93,1995.14
107,93,2010.92
108,93,2027.2
109,93,2044.01
110,93,2061.39
111,93,2079.31
112,93,2097.71
113,93,2116.45
114,93,2135.34
115,93,2154.09
116,93,2172.33
117,93,2189.59
118,93,2205.32
119,93,2218.91
120,93,2229.7
121,93,2237.02
122,93,2240.27
123,93,2238.92
124,93,2232.6
125,93,2221.1
126,93,2204.46
127,93,2182.93
128,93,2156.99
129,93,2127.29
130,93,2094.61
131,93,2059.81
132,93,2023.76
133,93,1987.24
134,93,1950.95
135,93,1915.44
136,93,1881.08
137,93,1848.12
138,93,1816.66
139,93,1786.68
140,93,1758.09
141,93,1730.75
142,93,1704.48
143,93,1679.11
144,93,1654.48
145,93,1630.44
146,93,1606.86
147,93,1583.64
148,93,1560.71
149,93,1538.0
150,93,1515.48
151,93,1493.1
152,93,1470.86
153,93,1448.73
154,93,1426.7
155,93,1404.78
156,93,1382.94
157,93,1361.2
158,93,1339.55
159,93,1317.99
160,93,1296.52
161,93,1275.13
162,93,1253.83
163,93,1232.61
164,93,1211.47
165,93,1190.42
166,93,1169.44
167,93,1148.55
168,93,1127.74
169,93,1107.01
170,93,1086.37
171,93,1065.81
172,93,1045.35
173,93,1024.99
174,93,1004.73
175,93,984.59
176,93,964.56
177,93,944.65
178,93,924.88
179,93,905.26
180,93,885.79
181,93,866.48
182,93,847.35
183,93,828.4
184,93,809.65
185,93,791.09
186,93,772.75
187,93,754.63
188,93,736.74
189,93,719.09
190,93,701.69
191,93,684.55
192,93,667.67
193,93,651.09
194,93,634.79
195,93,618.81
196,93,603.15
197,93,587.84
198,93,572.89
199,93,558.32
200,93,544.16
201,93,530.44
202,93,517.16
203,93,504.36
204,93,492.04
205,93,480.23
206,93,468.92
207,93,458.1
208,93,447.76
209,93,437.86
210,93,428.35
211,93,419.19
212,93,410.29
213,93,401.58
214,93,392.96
215,93,384.33
216,93,375.61
217,93,366.69
218,93,357.5
219,93,347.96
220,93,338.02
221,93,327.63
222,93,316.77
223,93,305.45
224,93,293.69
225,93,281.52
226,93,269.0
227,93,256.19
228,93,243.17
229,93,230.02
230,93,216.8
231,93,203.6
232,93,190.48
233,93,177.5
234,93,164.72
235,93,152.18
236,93,139.92
237,93,127.98
238,93,116.4
239,93,105.21
240,93,94.45
241,93,84.14
242,93,74.33
243,93,65.04
244,93,56.3
245,93,48.13
246,93,40.53
247,93,33.49
248,93,27.01
249,93,21.04
250,93,15.55
251,93,10.46
252,93,5.73
253,93,1.27
254,93,0.0
255,93,0.0
256,93,0.0
257,93,0.0
258,93,0.0
259,93,0.0
260,93,0.0
261,93,0.0
262,93,0.0
263,93,0.0
264,93,0.0
265,93,0.0
266,93,0.0
267,93,0.0
268,93,0.0
269,93,0.0
270,93,0.0
271,93,0.0
272,93,0.0
273,93,0.0
274,93,0.0
275,93,0.0
276,93,0.0
277,93,0.0
278,93,0.0
279,93,0.0
280,93,0.0
281,93,0.0
282,93,0.0
283,93,0.0
284,93,0.0
285,93,0.0
286,93,0.0
287,93,0.0
288,93,0.0
289,93,0.0
290,93,0.0
291,93,0.0
292,93,0.0
293,93,0.0
294,93,0.0
295,93,0.0
296,93,0.0
297,93,0.0
298,93,0.0
299,93,0.0
300,93,0.0
301,93,0.0
302,93,0.0
303,93,0.0
304,93,0.0
305,93,0.0
306,93,0.0
307,93,0.0
308,93,0.0
309,93,0.0
310,93,0.0
311,93,0.0
312,93,0.0
313,93,0.0
314,93,0.0
315,93,0.0
316,93,0.0
317,93,0.0
318,93,0.0
319,93,0.0
320,93,0.0
321,93,0.0
322,93,0.0
323,93,0.0
324,93,0.0
325,93,0.0
326,93,0.0
327,93,0.0
328,93,0.0
329,93,0.0
330,93,0.0
331,93,0.0
332,93,0.0
333,93,0.0
334,93,0.0
335,93,0.0
336,93,0.0
337,93,0.0
338,93,0.0
339,93,0.0
340,93,0.0
341,93,0.0
342,93,0.0
343,93,0.0
344,93,0.0
345,93,0.0
346,93,0.0
347,93,0.0
348,93,0.0
349,93,0.0
350,93,0.0
351,93,0.0
352,93,0.0
353,93,0.0
354,93,0.0
355,93,0.0
356,93,0.0
357,93,0.0
358,93,0.0
359,93,0.0
360,93,0.0
361,93,0.0
362,93,0.0
363,93,0.0
364,93,0.0
365,93,0.0
366,93,0.0
367,93,0.0
368,93,0.0
369,93,0.0
370,93,0.0
371,93,0.0
372,93,0.0
373,93,0.0
374,93,0.0
375,93,0.0
376,93,0.0
377,93,0.0
378,93,0.0
379,93,0.0
380,93,0.0
381,93,0.0
382,93,0.0
383,93,0.0
384,93,0.0
385,93,0.0
386,93,0.0
387,93,0.0
388,93,0.0
389,93,0.0
390,93,0.0
391,93,0.0
392,93,0.0
393,93,0.0
394,93,0.0
395,93,0.0
396,93,0.0
397,93,0.0
398,93,0.0
399,93,0.0
0,94,244.44
1,94,257.84
2,94,273.28
3,94,290.86
4,94,310.59
5,94,332.36
6,94,355.94
7,94,381.0
8,94,407.07
9,94,433.59
10,94,459.98
11,94,485.62
12,94,509.97
13,94,532.53
14,94,552.94
15,94,570.96
16,94,586.5
17,94,599.61
18,94,610.42
19,94,619.2
20,94,626.27
21,94,631.97
22,94,636.69
23,94,640.78
24,94,644.58
25,94,648.4
26,94,652.51
27,94,657.11
28,94,662.39
29,94,668.49
30,94,675.51
31,94,683.53
32,94,692.6
33,94,702.74
34,94,713.98
35,94,726.32
36,94,739.76
37,94,754.29
38,94,769.92
39,94,786.62
40,94,804.38
41,94,823.18
42,94,843.02
43,94,863.86
44,94,885.69
45,94,908.46
46,94,932.13
47,94,956.66
48,94,981.96
49,94,1007.97
50,94,1034.56
51,94,1061.62
52,94,1089.01
53,94,1116.55
54,94,1144.08
55,94,1171.39
56,94,1198.28
57,94,1224.54
58,94,1249.97
59,94,1274.38
60,94,1297.61
61,94,1319.53
62,94,1340.05
63,94,1359.14
64,94,1376.79
65,94,1393.07
66,94,1408.08
67,94,1421.97
68,94,1434.92
69,94,1447.14
70,94,1458.83
71,94,1470.22
72,94,1481.51
73,94,1492.88
74,94,1504.49
75,94,1516.47
76,94,1528.93
77,94,1541.91
78,94,1555.45
79,94,1569.56
80,94,1584.21
81,94,1599.37
82,94,1614.97
83,94,1630.96
84,94,1647.25
85,94,1663.77
86,94,1680.44
87,94,1697.18
88,94,1713.93
89,94,1730.62
90,94,1747.2
91,94,1763.61
92,94,1779.82
93,94,1795.79
94,94,1811.53
95,94,1827.01
96,94,1842.24
97,94,1857.24
98,94,1872.05
99,94,1886.69
100,94,1901.23
101,94,1915.72
102,94,1930.24
103,94,1944.85
104,94,1959.65
105,94,1974.71
106,94,1990.13
107,94,2005.98
108,94,2022.34
109,94,2039.25
110,94,2056.76
111,94,2074.85
112,94,2093.49
113,94,2112.56
114,94,2131.91
115,94,2151.27
116,94,2170.31
117,94,2188.6
118,94,2205.61
119,94,2220.73
120,94,2233.32
121,94,2242.69
122,94,2248.18
123,94,2249.2
124,94,2245.29
125,94,2236.16
126,94,2221.71
127,94,2202.12
128,94,2177.75
129,94,2149.19
130,94,2117.2
131,94,2082.62
132,94,2046.33
133,94,2009.18
134,94,1971.94
135,94,1935.23
136,94,1899.52
137,94,1865.12
138,94,1832.22
139,94,1800.84
140,94,1770.94
141,94,1742.39
142,94,1715.05
143,94,1688.73
144,94,1663.27
145,94,1638.51
146,94,1614.32
147,94,1590.59
148,94,1567.22
149,94,1544.16
150,94,1521.33
151,94,1498.72
152,94,1476.28
153,94,1454.0
154,94,1431.86
155,94,1409.86
156,94,1387.98
157,94,1366.23
158,94,1344.58
159,94,1323.05
160,94,1301.63
161,94,1280.31
162,94,1259.08
163,94,1237.96
164,94,1216.92
165,94,1195.98
166,94,1175.12
167,94,1154.35
168,94,1133.66
169,94,1113.05
170,94,1092.52
171,94,1072.08
172,94,1051.73
173,94,1031.47
174,94,1011.3
175,94,991.23
176,94,971.27
177,94,951.42
178,94,931.69
179,94,912.1
180,94,892.64
181,94,873.34
182,94,854.19
183,94,835.21
184,94,816.42
185,94,797.81
186,94,779.4
187,94,761.21
188,94,743.23
189,94,725.48
190,94,707.98
191,94,690.73
192,94,673.74
193,94,657.03
194,94,640.61
195,94,624.51
196,94,608.73
197,94,593.3
198,94,578.25
199,94,563.59
200,94,549.35
201,94,535.55
202,94,522.22
203,94,509.38
204,94,497.05
205,94,485.22
206,94,473.91
207,94,463.1
208,94,452.77
209,94,442.87
210,94,433.36
211,94,424.16
212,94,415.21
213,94,406.4
214,94,397.66
215,94,388.87
216,94,379.95
217,94,370.81
218,94,361.38
219,94,351.57
220,94,341.37
221,94,330.73
222,94,319.65
223,94,308.15
224,94,296.26
225,94,284.04
226,94,271.54
227,94,258.84
228,94,246.0
229,94,233.1
230,94,220.2
231,94,207.38
232,94,194.67
233,94,182.13
234,94,169.78
235,94,157.65
236,94,145.76
237,94,134.14
238,94,122.8
239,94,111.76
240,94,101.06
241,94,90.72
242,94,80.79
243,94,71.3
244,94,62.27
245,94,53.76
246,94,45.77
247,94,38.31
248,94,31.38
249,94,24.97
250,94,19.02
251,94,13.51
252,94,8.35
253,94,3.51
254,94,0.0
255,94,0.0
256,94,0.0
257,94,0.0
258,94,0.0
259,94,0.0
260,94,0.0
261,94,0.0
262,94,0.0
263,94,0.0
264,94,0.0
265,94,0.0
266,94,0.0
267,94,0.0
268,94,0.0
269,94,0.0
270,94,0.0
271,94,0.0
272,94,0.0
273,94,0.0
274,94,0.0
275,94,0.0
276,94,0.0
277,94,0.0
278,94,0.0
279,94,0.0
280,94,0.0
281,94,0.0
282,94,0.0
283,94,0.0
284,94,0.0
285,94,0.0
286,94,0.0
287,94,0.0
288,94,0.0
289,94,0.0
290,94,0.0
291,94,0.0
292,94,0.0
293,94,0.0
294,94,0.0
295,94,0.0
296,94,0.0
297,94,0.0
298,94,0.0
299,94,0.0
300,94,0.0
301,94,0.0
302,94,0.0
303,94,0.0
304,94,0.0
305,94,0.0
306,94,0.0
307,94,0.0
308,94,0.0
309,94,0.0
310,94,0.0
311,94,0.0
312,94,0.0
313,94,0.0
314,94,0.0
315,94,0.0
316,94,0.0
317,94,0.0
318,94,0.0
319,94,0.0
320,94,0.0
321,94,0.0
322,94,0.0
323,94,0.0
324,94,0.0
325,94,0.0
326,94,0.0
327,94,0.0
328,94,0.0
329,94,0.0
330,94,0.0
331,94,0.0
332,94,0.0
333,94,0.0
334,94,0.0
335,94,0.0
336,94,0.0
337,94,0.0
338,94,0.0
339,94,0.0
340,94,0.0
341,94,0.0
342,94,0.0
343,94,0.0
344,94,0.0
345,94,0.0
346,94,0.0
347,94,0.0
348,94,0.0
349,94,0.0
350,94,0.0
351,94,0.0
352,94,0.0
353,94,0.0
354,94,0.0
355,94,0.0
356,94,0.0
357,94,0.0
358,94,0.0
359,94,0.0
360,94,0.0
361,94,0.0
362,94,0.0
363,94,0.0
364,94,0.0
365,94,0.0
366,94,0.0
367,94,0.0
368,94,0.0
369,94,0.0
370,94,0.0
371,94,0.0
372,94,0.0
373,94,0.0
374,94,0.0
375,94,0.0
376,94,0.0
377,94,0.0
378,94,0.0
379,94,0.0
380,94,0.0
381,94,0.0
382,94,0.0
383,94,0.0
384,94,0.0
385,94,0.0
386,94,0.0
387,94,0.0
388,94,0.0
389,94,0.0
390,94,0.0
391,94,0.0
392,94,0.0
393,94,0.0
394,94,0.0
395,94,0.0
396,94,0.0
397,94,0.0
398,94,0.0
399,94,0.0
0,95,242.72
1,95,255.3
2,95,269.83
3,95,286.44
4,95,305.19
5,95,326.03
6,95,348.81
7,95,373.23
8,95,398.9
9,95,425.33
10,95,451.95
11,95,478.17
12,95,503.43
13,95,527.22
14,95,549.12
15,95,568.84
16,95,586.21
17,95,601.21
18,95,613.93
19,95,624.56
20,95,633.37
21,95,640.69
22,95,646.86
23,95,652.24
24,95,657.16
25,95,661.93
26,95,666.83
27,95,672.1
28,95,677.93
29,95,684.47
30,95,691.85
31,95,700.16
32,95,709.47
33,95,719.81
34,95,731.22
35,95,743.7
36,95,757.28
37,95,771.94
38,95,787.68
39,95,804.48
40,95,822.35
41,95,841.25
42,95,861.16
43,95,882.06
44,95,903.92
45,95,926.7
46,95,950.33
47,95,974.76
48,95,999.91
49,95,1025.67
50,95,1051.94
51,95,1078.59
52,95,1105.44
53,95,1132.34
54,95,1159.1
55,95,1185.52
56,95,1211.4
57,95,1236.54
58,95,1260.75
59,95,1283.87
60,95,1305.75
61,95,1326.29
62,95,1345.44
63,95,1363.18
64,95,1379.55
65,95,1394.65
66,95,1408.59
67,95,1421.55
68,95,1433.72
69,95,1445.31
70,95,1456.52
71,95,1467.58
72,95,1478.66
73,95,1489.94
74,95,1501.56
75,95,1513.61
76,95,1526.18
77,95,1539.3
78,95,1552.99
79,95,1567.23
80,95,1581.99
81,95,1597.21
82,95,1612.83
83,95,1628.79
84,95,1645.0
85,95,1661.4
86,95,1677.9
87,95,1694.44
88,95,1710.96
89,95,1727.4
90,95,1743.7
91,95,1759.85
92,95,1775.79
93,95,1791.51
94,95,1807.0
95,95,1822.26
96,95,1837.3
97,95,1852.14
98,95,1866.81
99,95,1881.35
100,95,1895.81
101,95,1910.25
102,95,1924.73
103,95,1939.33
104,95,1954.12
105,95,1969.19
106,95,1984.62
107,95,2000.49
108,95,2016.86
109,95,2033.81
110,95,2051.36
111,95,2069.53
112,95,2088.29
113,95,2107.56
114,95,2127.21
115,95,2147.01
116,95,2166.66
117,95,2185.77
118,95,2203.84
119,95,2220.3
120,95,2234.5
121,95,2245.74
122,95,2253.33
123,95,2256.64
124,95,2255.11
125,95,2248.36
126,95,2236.2
127,95,2218.67
128,95,2196.06
129,95,2168.87
130,95,2137.79
131,95,2103.64
132,95,2067.33
133,95,2029.73
134,95,1991.67
135,95,1953.86
136,95,1916.85
137,95,1881.04
138,95,1846.68
139,95,1813.86
140,95,1782.59
141,95,1752.78
142,95,1724.28
143,95,1696.95
144,95,1670.6
145,95,1645.07
146,95,1620.23
147,95,1595.94
148,95,1572.12
149,95,1548.67
150,95,1525.54
151,95,1502.68
152,95,1480.04
153,95,1457.62
154,95,1435.38
155,95,1413.31
156,95,1391.4
157,95,1369.64
158,95,1348.02
159,95,1326.54
160,95,1305.18
161,95,1283.95
162,95,1262.83
163,95,1241.82
164,95,1220.92
165,95,1200.11
166,95,1179.4
167,95,1158.77
168,95,1138.23
169,95,1117.78
170,95,1097.4
171,95,1077.11
172,95,1056.9
173,95,1036.76
174,95,1016.72
175,95,996.76
176,95,976.9
177,95,957.14
178,95,937.49
179,95,917.96
180,95,898.55
181,95,879.27
182,95,860.14
183,95,841.17
184,95,822.36
185,95,803.73
186,95,785.28
187,95,767.03
188,95,748.99
189,95,731.16
190,95,713.57
191,95,696.23
192,95,679.14
193,95,662.33
194,95,645.81
195,95,629.6
196,95,613.72
197,95,598.2
198,95,583.06
199,95,568.32
200,95,554.02
201,95,540.18
202,95,526.82
203,95,513.96
204,95,501.63
205,95,489.82
206,95,478.53
207,95,467.74
208,95,457.43
209,95,447.54
210,95,438.02
211,95,428.8
212,95,419.79
213,95,410.9
214,95,402.04
215,95,393.1
216,95,384.0
217,95,374.65
218,95,365.0
219,95,354.98
220,95,344.57
221,95,333.75
222,95,322.54
223,95,310.97
224,95,299.07
225,95,286.93
226,95,274.59
227,95,262.13
228,95,249.61
229,95,237.12
230,95,224.69
231,95,212.37
232,95,200.2
233,95,188.2
234,95,176.37
235,95,164.72
236,95,153.26
237,95,141.98
238,95,130.89
239,95,120.0
240,95,109.34
241,95,98.94
242,95,88.83
243,95,79.06
244,95,69.68
245,95,60.73
246,95,52.25
247,95,44.27
248,95,36.8
249,95,29.83
250,95,23.34
251,95,17.3
252,95,11.65
253,95,6.33
254,95,1.27
255,95,0.0
256,95,0.0
257,95,0.0
258,95,0.0
259,95,0.0
260,95,0.0
261,95,0.0
262,95,0.0
263,95,0.0
264,95,0.0
265,95,0.0
266,95,0.0
267,95,0.0
268,95,0.0
269,95,0.0
270,95,0.0
271,95,0.0
272,95,0.0
273,95,0.0
274,95,0.0
275,95,0.0
276,95,0.0
277,95,0.0
278,95,0.0
279,95,0.0
280,95,0.0
281,95,0.0
282,95,0.0
283,95,0.0
284,95,0.0
285,95,0.0
286,95,0.0
287,95,0.0
288,95,0.0
289,95,0.0
290,95,0.0
291,95,0.0
292,95,0.0
293,95,0.0
294,95,0.0
295,95,0.0
296,95,0.0
297,95,0.0
298,95,0.0
299,95,0.0
300,95,0.0
301,95,0.0
302,95,0.0
303,95,0.0
304,95,0.0
305,95,0.0
306,95,0.0
307,95,0.0
308,95,0.0
309,95,0.0
310,95,0.0
311,95,0.0
312,95,0.0
313,95,0.0
314,95,0.0
315,95,0.0
316,95,0.0
317,95,0.0
318,95,0.0
319,95,0.0
320,95,0.0
